"","start_year","end_year","budget_type","money","type","start_planned_outtrun","start_year_value","end_planned_outtrun","end_year_value","cagr"
"243",2014,2015,"dhsc_rdel","real_values","fyear","outtrun",149691.880996341,"outtrun",154447.221751652,0.0317675262255999
"244",2013,2016,"dhsc_rdel","real_values","fyear","outtrun",146253.708637771,"outtrun",156032.517568848,0.0218082608574894
"245",2014,2016,"dhsc_rdel","real_values","fyear","outtrun",149691.880996341,"outtrun",156032.517568848,0.0209593131047905
"246",2015,2016,"dhsc_rdel","real_values","fyear","outtrun",154447.221751652,"outtrun",156032.517568848,0.0102643207123871
"247",2013,2017,"dhsc_rdel","real_values","fyear","outtrun",146253.708637771,"outtrun",159247.278703184,0.0215068494359942
"248",2014,2017,"dhsc_rdel","real_values","fyear","outtrun",149691.880996341,"outtrun",159247.278703184,0.0208405777703569
"249",2015,2017,"dhsc_rdel","real_values","fyear","outtrun",154447.221751652,"outtrun",159247.278703184,0.0154205761960924
"250",2016,2017,"dhsc_rdel","real_values","fyear","outtrun",156032.517568848,"outtrun",159247.278703184,0.0206031485258626
"251",2013,2018,"dhsc_rdel","real_values","fyear","outtrun",146253.708637771,"outtrun",158992.3938423,0.0168429739556204
"252",2014,2018,"dhsc_rdel","real_values","fyear","outtrun",149691.880996341,"outtrun",158992.3938423,0.0151834420049126
"253",2015,2018,"dhsc_rdel","real_values","fyear","outtrun",154447.221751652,"outtrun",158992.3938423,0.00971486334112104
"254",2016,2018,"dhsc_rdel","real_values","fyear","outtrun",156032.517568848,"outtrun",158992.3938423,0.0094402467291681
"255",2017,2018,"dhsc_rdel","real_values","fyear","outtrun",159247.278703184,"outtrun",158992.3938423,-0.00160056022909416
"256",2013,2019,"dhsc_rdel","real_values","fyear","outtrun",146253.708637771,"outtrun",166271.047049438,0.0216095812741173
"257",2014,2019,"dhsc_rdel","real_values","fyear","outtrun",149691.880996341,"outtrun",166271.047049438,0.0212302654663836
"258",2015,2019,"dhsc_rdel","real_values","fyear","outtrun",154447.221751652,"outtrun",166271.047049438,0.0186128082756654
"259",2016,2019,"dhsc_rdel","real_values","fyear","outtrun",156032.517568848,"outtrun",166271.047049438,0.021410940321845
"260",2017,2019,"dhsc_rdel","real_values","fyear","outtrun",159247.278703184,"outtrun",166271.047049438,0.0218150759462916
"261",2018,2019,"dhsc_rdel","real_values","fyear","outtrun",158992.3938423,"outtrun",166271.047049438,0.0457798831204352
"262",2013,2020,"dhsc_rdel","real_values","fyear","outtrun",146253.708637771,"outtrun",213873.391797908,0.0557924518080803
"263",2014,2020,"dhsc_rdel","real_values","fyear","outtrun",149691.880996341,"outtrun",213873.391797908,0.0612712970558853
"264",2015,2020,"dhsc_rdel","real_values","fyear","outtrun",154447.221751652,"outtrun",213873.391797908,0.0672725295347534
"265",2016,2020,"dhsc_rdel","real_values","fyear","outtrun",156032.517568848,"outtrun",213873.391797908,0.0820203038257925
"266",2017,2020,"dhsc_rdel","real_values","fyear","outtrun",159247.278703184,"outtrun",213873.391797908,0.1033032879773
"267",2018,2020,"dhsc_rdel","real_values","fyear","outtrun",158992.3938423,"outtrun",213873.391797908,0.159818960740701
"268",2019,2020,"dhsc_rdel","real_values","fyear","outtrun",166271.047049438,"outtrun",213873.391797908,0.286293648793323
"269",2013,2021,"dhsc_rdel","real_values","fyear","outtrun",146253.708637771,"outtrun",213661.99588253,0.0485220047063395
"270",2014,2021,"dhsc_rdel","real_values","fyear","outtrun",149691.880996341,"outtrun",213661.99588253,0.0521449534736151
"271",2015,2021,"dhsc_rdel","real_values","fyear","outtrun",154447.221751652,"outtrun",213661.99588253,0.0555801061379999
"272",2016,2021,"dhsc_rdel","real_values","fyear","outtrun",156032.517568848,"outtrun",213661.99588253,0.0648843218465003
"273",2017,2021,"dhsc_rdel","real_values","fyear","outtrun",159247.278703184,"outtrun",213661.99588253,0.0762516129582618
"274",2018,2021,"dhsc_rdel","real_values","fyear","outtrun",158992.3938423,"outtrun",213661.99588253,0.103528729672542
"275",2019,2021,"dhsc_rdel","real_values","fyear","outtrun",166271.047049438,"outtrun",213661.99588253,0.133588221256723
"276",2020,2021,"dhsc_rdel","real_values","fyear","outtrun",213873.391797908,"outtrun",213661.99588253,-0.000988416154067528
"277",2013,2022,"dhsc_rdel","real_values","fyear","outtrun",146253.708637771,"outtrun",193050.281151295,0.0313259608999403
"278",2014,2022,"dhsc_rdel","real_values","fyear","outtrun",149691.880996341,"outtrun",193050.281151295,0.032307360888578
"279",2015,2022,"dhsc_rdel","real_values","fyear","outtrun",154447.221751652,"outtrun",193050.281151295,0.0323845031797425
"280",2016,2022,"dhsc_rdel","real_values","fyear","outtrun",156032.517568848,"outtrun",193050.281151295,0.0361180044556113
"281",2017,2022,"dhsc_rdel","real_values","fyear","outtrun",159247.278703184,"outtrun",193050.281151295,0.039249163865742
"282",2018,2022,"dhsc_rdel","real_values","fyear","outtrun",158992.3938423,"outtrun",193050.281151295,0.0497201227397324
"283",2019,2022,"dhsc_rdel","real_values","fyear","outtrun",166271.047049438,"outtrun",193050.281151295,0.0510368322653829
"284",2020,2022,"dhsc_rdel","real_values","fyear","outtrun",213873.391797908,"outtrun",193050.281151295,-0.049927296083348
"285",2021,2022,"dhsc_rdel","real_values","fyear","outtrun",213661.99588253,"outtrun",193050.281151295,-0.0964687924312367
"286",2013,2023,"dhsc_rdel","real_values","fyear","outtrun",146253.708637771,"outtrun",189567.684056934,0.0262797073619696
"287",2014,2023,"dhsc_rdel","real_values","fyear","outtrun",149691.880996341,"outtrun",189567.684056934,0.0265881071891987
"288",2015,2023,"dhsc_rdel","real_values","fyear","outtrun",154447.221751652,"outtrun",189567.684056934,0.025942510646682
"289",2016,2023,"dhsc_rdel","real_values","fyear","outtrun",156032.517568848,"outtrun",189567.684056934,0.028202026525368
"290",2017,2023,"dhsc_rdel","real_values","fyear","outtrun",159247.278703184,"outtrun",189567.684056934,0.0294739954229786
"291",2018,2023,"dhsc_rdel","real_values","fyear","outtrun",158992.3938423,"outtrun",189567.684056934,0.035804017650555
"292",2019,2023,"dhsc_rdel","real_values","fyear","outtrun",166271.047049438,"outtrun",189567.684056934,0.0333249558620956
"293",2020,2023,"dhsc_rdel","real_values","fyear","outtrun",213873.391797908,"outtrun",189567.684056934,-0.0394148927126587
"294",2021,2023,"dhsc_rdel","real_values","fyear","outtrun",213661.99588253,"outtrun",189567.684056934,-0.0580702548023506
"295",2022,2023,"dhsc_rdel","real_values","fyear","outtrun",193050.281151295,"outtrun",189567.684056934,-0.0180398447160599
"296",2013,2024,"dhsc_rdel","real_values","fyear","outtrun",146253.708637771,"planned",198310.96523957,0.0280679108812543
"297",2014,2024,"dhsc_rdel","real_values","fyear","outtrun",149691.880996341,"planned",198310.96523957,0.0285249902114308
"298",2015,2024,"dhsc_rdel","real_values","fyear","outtrun",154447.221751652,"planned",198310.96523957,0.0281653380506972
"299",2016,2024,"dhsc_rdel","real_values","fyear","outtrun",156032.517568848,"planned",198310.96523957,0.0304251533739972
"300",2017,2024,"dhsc_rdel","real_values","fyear","outtrun",159247.278703184,"planned",198310.96523957,0.0318359920689573
"301",2018,2024,"dhsc_rdel","real_values","fyear","outtrun",158992.3938423,"planned",198310.96523957,0.0375166222440408
"302",2019,2024,"dhsc_rdel","real_values","fyear","outtrun",166271.047049438,"planned",198310.96523957,0.0358718217250544
"303",2020,2024,"dhsc_rdel","real_values","fyear","outtrun",213873.391797908,"planned",198310.96523957,-0.0187097294278005
"304",2021,2024,"dhsc_rdel","real_values","fyear","outtrun",213661.99588253,"planned",198310.96523957,-0.0245466996114327
"305",2022,2024,"dhsc_rdel","real_values","fyear","outtrun",193050.281151295,"planned",198310.96523957,0.0135335865876391
"306",2023,2024,"dhsc_rdel","real_values","fyear","outtrun",189567.684056934,"planned",198310.96523957,0.0461222134254191
"307",2013,2025,"dhsc_rdel","real_values","fyear","outtrun",146253.708637771,"planned",203400,0.0278671939965531
"308",2014,2025,"dhsc_rdel","real_values","fyear","outtrun",149691.880996341,"planned",203400,0.0282643787193482
"309",2015,2025,"dhsc_rdel","real_values","fyear","outtrun",154447.221751652,"planned",203400,0.0279147188167737
"310",2016,2025,"dhsc_rdel","real_values","fyear","outtrun",156032.517568848,"planned",203400,0.0298948116956839
"311",2017,2025,"dhsc_rdel","real_values","fyear","outtrun",159247.278703184,"planned",203400,0.0310622017500342
"312",2018,2025,"dhsc_rdel","real_values","fyear","outtrun",158992.3938423,"planned",203400,0.035814737312567
"313",2019,2025,"dhsc_rdel","real_values","fyear","outtrun",166271.047049438,"planned",203400,0.0341631361529546
"314",2020,2025,"dhsc_rdel","real_values","fyear","outtrun",213873.391797908,"planned",203400,-0.0099916938546476
"315",2021,2025,"dhsc_rdel","real_values","fyear","outtrun",213661.99588253,"planned",203400,-0.0122298066011298
"316",2022,2025,"dhsc_rdel","real_values","fyear","outtrun",193050.281151295,"planned",203400,0.0175603359898919
"317",2023,2025,"dhsc_rdel","real_values","fyear","outtrun",189567.684056934,"planned",203400,0.0358415369529581
"318",2024,2025,"dhsc_rdel","real_values","fyear","planned",198310.96523957,"planned",203400,0.0256618929481907
"319",2013,2026,"dhsc_rdel","real_values","fyear","outtrun",146253.708637771,"planned",207955.544067169,0.0274453705709004
"320",2014,2026,"dhsc_rdel","real_values","fyear","outtrun",149691.880996341,"planned",207955.544067169,0.0277741447062885
"321",2015,2026,"dhsc_rdel","real_values","fyear","outtrun",154447.221751652,"planned",207955.544067169,0.027411877341166
"322",2016,2026,"dhsc_rdel","real_values","fyear","outtrun",156032.517568848,"planned",207955.544067169,0.0291425599620094
"323",2017,2026,"dhsc_rdel","real_values","fyear","outtrun",159247.278703184,"planned",207955.544067169,0.0300957830245803
"324",2018,2026,"dhsc_rdel","real_values","fyear","outtrun",158992.3938423,"planned",207955.544067169,0.0341279336331719
"325",2019,2026,"dhsc_rdel","real_values","fyear","outtrun",166271.047049438,"planned",207955.544067169,0.03247400125804
"326",2020,2026,"dhsc_rdel","real_values","fyear","outtrun",213873.391797908,"planned",207955.544067169,-0.00466572924649789
"327",2021,2026,"dhsc_rdel","real_values","fyear","outtrun",213661.99588253,"planned",207955.544067169,-0.00539956594662971
"328",2022,2026,"dhsc_rdel","real_values","fyear","outtrun",193050.281151295,"planned",207955.544067169,0.0187673456513955
"329",2023,2026,"dhsc_rdel","real_values","fyear","outtrun",189567.684056934,"planned",207955.544067169,0.0313404851071246
"330",2024,2026,"dhsc_rdel","real_values","fyear","planned",198310.96523957,"planned",207955.544067169,0.0240281311840322
"331",2025,2026,"dhsc_rdel","real_values","fyear","planned",203400,"planned",207955.544067169,0.0223969718149912
"332",2013,2027,"dhsc_rdel","real_values","fyear","outtrun",146253.708637771,"planned",213348.551297536,0.027337303260347
"333",2014,2027,"dhsc_rdel","real_values","fyear","outtrun",149691.880996341,"planned",213348.551297536,0.0276324365682687
"334",2015,2027,"dhsc_rdel","real_values","fyear","outtrun",154447.221751652,"planned",213348.551297536,0.0272885947455306
"335",2016,2027,"dhsc_rdel","real_values","fyear","outtrun",156032.517568848,"planned",213348.551297536,0.0288504094751287
"336",2017,2027,"dhsc_rdel","real_values","fyear","outtrun",159247.278703184,"planned",213348.551297536,0.0296787921509143
"337",2018,2027,"dhsc_rdel","real_values","fyear","outtrun",158992.3938423,"planned",213348.551297536,0.0332142141271083
"338",2019,2027,"dhsc_rdel","real_values","fyear","outtrun",166271.047049438,"planned",213348.551297536,0.0316541589814572
"339",2020,2027,"dhsc_rdel","real_values","fyear","outtrun",213873.391797908,"planned",213348.551297536,-0.000350937475640856
"340",2021,2027,"dhsc_rdel","real_values","fyear","outtrun",213661.99588253,"planned",213348.551297536,-0.000244651488078507
"341",2022,2027,"dhsc_rdel","real_values","fyear","outtrun",193050.281151295,"planned",213348.551297536,0.0201965533092654
"342",2023,2027,"dhsc_rdel","real_values","fyear","outtrun",189567.684056934,"planned",213348.551297536,0.0299860636345433
"343",2024,2027,"dhsc_rdel","real_values","fyear","planned",198310.96523957,"planned",213348.551297536,0.0246628480113227
"344",2025,2027,"dhsc_rdel","real_values","fyear","planned",203400,"planned",213348.551297536,0.0241636905216709
"345",2026,2027,"dhsc_rdel","real_values","fyear","planned",207955.544067169,"planned",213348.551297536,0.0259334621472016
"346",2013,2028,"dhsc_rdel","real_values","fyear","outtrun",146253.708637771,"planned",218635.514017574,0.0271666761484721
"347",2014,2028,"dhsc_rdel","real_values","fyear","outtrun",149691.880996341,"planned",218635.514017574,0.0274284903610937
"348",2015,2028,"dhsc_rdel","real_values","fyear","outtrun",154447.221751652,"planned",218635.514017574,0.0270954751672996
"349",2016,2028,"dhsc_rdel","real_values","fyear","outtrun",156032.517568848,"planned",218635.514017574,0.0285106648230282
"350",2017,2028,"dhsc_rdel","real_values","fyear","outtrun",159247.278703184,"planned",218635.514017574,0.0292325608442165
"351",2018,2028,"dhsc_rdel","real_values","fyear","outtrun",158992.3938423,"planned",218635.514017574,0.0323677660343513
"352",2019,2028,"dhsc_rdel","real_values","fyear","outtrun",166271.047049438,"planned",218635.514017574,0.0308881893149844
"353",2020,2028,"dhsc_rdel","real_values","fyear","outtrun",213873.391797908,"planned",218635.514017574,0.00275651859441939
"354",2021,2028,"dhsc_rdel","real_values","fyear","outtrun",213661.99588253,"planned",218635.514017574,0.00329265404032375
"355",2022,2028,"dhsc_rdel","real_values","fyear","outtrun",193050.281151295,"planned",218635.514017574,0.0209591794619053
"356",2023,2028,"dhsc_rdel","real_values","fyear","outtrun",189567.684056934,"planned",218635.514017574,0.0289429140892907
"357",2024,2028,"dhsc_rdel","real_values","fyear","planned",198310.96523957,"planned",218635.514017574,0.0246923522407614
"358",2025,2028,"dhsc_rdel","real_values","fyear","planned",203400,"planned",218635.514017574,0.0243693757122636
"359",2026,2028,"dhsc_rdel","real_values","fyear","planned",207955.544067169,"planned",218635.514017574,0.0253570041348852
"360",2027,2028,"dhsc_rdel","real_values","fyear","planned",213348.551297536,"planned",218635.514017574,0.0247808700264596
"361",2013,2014,"nhse_rdel","real_values","fyear","outtrun",131248.443457633,"outtrun",134118.113007693,0.0218644082509583
"362",2013,2015,"nhse_rdel","real_values","fyear","outtrun",131248.443457633,"outtrun",137958.877948763,0.0252452030002703
"363",2014,2015,"nhse_rdel","real_values","fyear","outtrun",134118.113007693,"outtrun",137958.877948763,0.0286371829646117
"364",2013,2016,"nhse_rdel","real_values","fyear","outtrun",131248.443457633,"outtrun",142190.662987746,0.0270517002129327
"365",2014,2016,"nhse_rdel","real_values","fyear","outtrun",134118.113007693,"outtrun",142190.662987746,0.0296552124523699
"366",2015,2016,"nhse_rdel","real_values","fyear","outtrun",137958.877948763,"outtrun",142190.662987746,0.0306742494713113
"367",2013,2017,"nhse_rdel","real_values","fyear","outtrun",131248.443457633,"outtrun",145551.943680368,0.0261975227581164
"368",2014,2017,"nhse_rdel","real_values","fyear","outtrun",134118.113007693,"outtrun",145551.943680368,0.0276459735622714
"369",2015,2017,"nhse_rdel","real_values","fyear","outtrun",137958.877948763,"outtrun",145551.943680368,0.0271507270974445
"370",2016,2017,"nhse_rdel","real_values","fyear","outtrun",142190.662987746,"outtrun",145551.943680368,0.0236392504401806
"371",2013,2018,"nhse_rdel","real_values","fyear","outtrun",131248.443457633,"outtrun",145972.298905788,0.0214926762340828
"372",2014,2018,"nhse_rdel","real_values","fyear","outtrun",134118.113007693,"outtrun",145972.298905788,0.0213997643611628
"373",2015,2018,"nhse_rdel","real_values","fyear","outtrun",137958.877948763,"outtrun",145972.298905788,0.0189986252309444
"374",2016,2018,"nhse_rdel","real_values","fyear","outtrun",142190.662987746,"outtrun",145972.298905788,0.0132105058277441
"375",2017,2018,"nhse_rdel","real_values","fyear","outtrun",145551.943680368,"outtrun",145972.298905788,0.00288800832740721
"376",2013,2019,"nhse_rdel","real_values","fyear","outtrun",131248.443457633,"outtrun",159948.598075358,0.0335092772061589
